Full Node Name|Asset Number|Asset Owner|Manufacturer|Purchase Date|Serial Number|System Model|Floor space|DOMS RFID|Planned Decommission Date
ukncsaviv502.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV502|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv503.via.novonet||HP|IBM|2010-05-14 00:00:00|650EEA2-UKNCSAVIV503|POWER 770|Refer to DOMS||
ukncsaviv504.via.novonet||HP|IBM|2010-06-24 00:00:00|650EEA2-UKNCSAVIV504|POWER 770|Refer to DOMS||
ukncsaviv505.via.novonet||HP|IBM|2010-06-24 00:00:00|650EEA2-UKNCSAVIV505|POWER 770|Refer to DOMS||
ukncsaviv506.via.novonet||HP|IBM|2010-06-24 00:00:00|650EEA2-UKNCSAVIV506|POWER 770|Refer to DOMS||
ukncsaviv507.via.novonet||HP|IBM|2010-06-24 00:00:00|650EEA2-UKNCSAVIV507|POWER 770|Refer to DOMS||
ukncsaviv508.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV508|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv509.via.novonet||HP|IBM|2010-05-14 00:00:00|6505C6A-UKNCSAVIV509|POWER 770|Refer to DOMS||
ukncsaviv510.via.novonet||HP|IBM|2010-05-14 00:00:00|6505C6A-UKNCSAVIV510|POWER 770|Refer to DOMS||
ukncsaviv601.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV601|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv602.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV602|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv603.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV603|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv604.via.novonet||HP|IBM|2010-09-14 00:00:00|0628F4R-UKNCSAVIV604|POWER 770|Refer to DOMS||
ukncsaviv605.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV605|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv606.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV606|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv607.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV607|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv608.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV608|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv609.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV609|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv610.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV610|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv611.via.novonet||HP|IBM|2010-09-14 00:00:00|0628F4R-UKNCSAVIV611|POWER 770|Refer to DOMS||
ukncsaviv612.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV612|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv614.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV614|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv615.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV615|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv616.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV616|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv617.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV617|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv618.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV618|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv619.via.novonet||HP|IBM|2010-09-14 00:00:00|0628F4R-UKNCSAVIV619|POWER 770|Refer to DOMS||
ukncsaviv620.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV620|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv621.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV621|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv622.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV622|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv623.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV623|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv624.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV624|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv625.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV625|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv626.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV626|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv627.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV627|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv628.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV628|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv629.via.novonet||HP|IBM|2010-05-14 00:00:00|0628F4R-UKNCSAVIV629|POWER 770|Refer to DOMS||
ukncsaviv630.via.novonet||HP|IBM|2010-07-14 00:00:00|0628F4R-UKNCSAVIV630|POWER 770|Refer to DOMS||
ukncsaviv631.via.novonet||HP|IBM|2010-07-14 00:00:00|0628F4R-UKNCSAVIV631|POWER 770|Refer to DOMS||
ukncsaviv632.via.novonet||HP|IBM|2010-07-14 00:00:00|0628F4R-UKNCSAVIV632|POWER 770|Refer to DOMS||
ukncsaviv633.via.novonet||HP|IBM|2010-07-14 00:00:00|83DF8B4-UKNCSAVIV633|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv634.via.novonet||HP|IBM|2010-07-23 00:00:00|0628F4R-UKNCSAVIV634|POWER 770|Refer to DOMS||
ukncsaviv635.via.novonet||HP|IBM|2010-07-23 00:00:00|0628F4R-UKNCSAVIV635|POWER 770|Refer to DOMS||
ukncsaviv636.via.novonet||HP|IBM|2010-08-13 00:00:00|0628F4R-UKNCSAVIV636|POWER 770|Refer to DOMS||
ukncsaviv637.via.novonet||HP|IBM|2010-08-13 00:00:00|0628F4R-UKNCSAVIV637|POWER 770|Refer to DOMS||
ukncsaviv638.via.novonet||HP|IBM|2010-09-14 00:00:00|0628F4R-UKNCSAVIV638|POWER 770|Refer to DOMS||
ukncsaviv639.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV639|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv645.via.novonet||HP|IBM|2010-11-18 00:00:00|6505C6A-UKNCSAVIV645|POWER 770|Refer to DOMS||
ukncsaviv646.via.novonet||HP|IBM|2010-11-18 00:00:00|6505C6A-UKNCSAVIV646|POWER 770|Refer to DOMS||
ukncsaviv647.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV647|POWER 770|Refer to DOMS||
ukncsaviv648.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV648|POWER 770|Refer to DOMS||
ukncsaviv649.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV649|POWER 770|Refer to DOMS||
ukncsaviv651.via.novonet||HP|IBM|2010-10-29 00:00:00|83DF8B4-UKNCSAVIV651|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv652.via.novonet||HP|IBM|2010-10-29 00:00:00|83DF8B4-UKNCSAVIV652|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv653.via.novonet||HP|IBM|2010-10-28 00:00:00|83DF8B4-UKNCSAVIV653|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv654.via.novonet||HP|IBM|2010-10-28 00:00:00|83DF8B4-UKNCSAVIV654|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv655.via.novonet||HP|IBM|2010-11-08 00:00:00|83DF8B4-UKNCSAVIV655|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv656.via.novonet||HP|IBM|2010-11-08 00:00:00|83DF8B4-UKNCSAVIV656|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv657.via.novonet||HP|IBM|2010-11-16 00:00:00|650EEA2-UKNCSAVIV657|POWER 770|Refer to DOMS||
ukncsaviv658.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV658|POWER 770|Refer to DOMS||
ukncsaviv659.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV659|POWER 770|Refer to DOMS||
ukncsaviv660.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV660|POWER 770|Refer to DOMS||
ukncsaviv661.via.novonet||HP|IBM|2011-03-24 00:00:00|6505C6A-UKNCSAVIV661|POWER 770|Refer to DOMS||
ukncsaviv662.via.novonet||HP|IBM|2011-03-24 00:00:00|6505C6A-UKNCSAVIV662|POWER 770|Refer to DOMS||
ukncsaviv663.via.novonet||HP|IBM|2011-02-14 00:00:00|6505C6A-UKNCSAVIV663|POWER 770|Refer to DOMS||
ukncsaviv664.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV664|POWER 770|Refer to DOMS||
ukncsaviv666.via.novonet||HP|IBM|2011-03-24 00:00:00|6505C6A-UKNCSAVIV666|POWER 770|Refer to DOMS||
ukncsaviv668.via.novonet||HP|IBM|2011-03-24 00:00:00|101C01A-UKNCSAVIV668|POWER 770|Refer to DOMS||
ukncsaviv669.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV669|POWER 770|Refer to DOMS||
ukncsaviv670.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV670|POWER 770|Refer to DOMS||
ukncsaviv671.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV671|POWER 770|Refer to DOMS||
ukncsaviv672.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV672|POWER 770|Refer to DOMS||
ukncsaviv673.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV673|POWER 770|Refer to DOMS||
ukncsaviv674.via.novonet||HP|IBM|2010-11-16 00:00:00|83DF8B4-UKNCSAVIV674|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv677.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV677|POWER 770|Refer to DOMS||
ukncsaviv678.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV678|POWER 770|Refer to DOMS||
ukncsaviv679.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV679|POWER 770|Refer to DOMS||
ukncsaviv680.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV680|POWER 770|Refer to DOMS||
ukncsaviv681.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV681|POWER 770|Refer to DOMS||
ukncsaviv682.via.novonet||HP|IBM|2011-04-12 00:00:00|||Refer to DOMS||
ukncsaviv683.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV683|POWER 770|Refer to DOMS||
ukncsaviv684.via.novonet||HP|IBM|2011-04-12 00:00:00|650EEA2-UKNCSAVIV684|POWER 770|Refer to DOMS||
ukncsaviv685.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV685|POWER 770|Refer to DOMS||
ukncsaviv686.via.novonet||HP|IBM|2011-04-12 00:00:00|||Refer to DOMS||
ukncsaviv687.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV687|POWER 770|Refer to DOMS||
ukncsaviv688.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV688|POWER 770|Refer to DOMS||
ukncsaviv690.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV690|POWER 770|Refer to DOMS||
ukncsaviv691.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV691|POWER 770|Refer to DOMS||
ukncsaviv692.via.novonet||HP|IBM|2011-04-12 00:00:00|0628F4R-UKNCSAVIV692|POWER 770|Refer to DOMS||
ukncsaviv693.via.novonet||HP|IBM|2011-04-12 00:00:00|0628F4R-UKNCSAVIV693|POWER 770|Refer to DOMS||
ukncsaviv694.via.novonet||HP|IBM|2011-04-12 00:00:00|650EEA2-UKNCSAVIV694|POWER 770|Refer to DOMS||
ukncsaviv695.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV695|POWER 770|Refer to DOMS||
ukncsaviv696.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV696|POWER 770|Refer to DOMS||
ukncsaviv697.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV697|POWER 770|Refer to DOMS||
ukncsaviv698.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV698|POWER 770|Refer to DOMS||
ukncsaviv700.via.novonet||HP|IBM|2011-04-12 00:00:00|6505C6A-UKNCSAVIV700|POWER 770|Refer to DOMS||
ukncsaviv705.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV705|POWER 770|Refer to DOMS||
ukncsaviv708.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV708|POWER 770|Refer to DOMS||
ukncsaviv709.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV709|POWER 770|Refer to DOMS||
ukncsaviv711.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV711|POWER 770|Refer to DOMS||
ukncsaviv712.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV712|POWER 770|Refer to DOMS||
ukncsaviv713.via.novonet||HP|IBM|2011-04-13 00:00:00|650EEA2-UKNCSAVIV713|POWER 770|Refer to DOMS||
ukncsaviv714.via.novonet||HP|IBM|2011-04-13 00:00:00|650EEA2-UKNCSAVIV714|POWER 770|Refer to DOMS||
ukncsaviv715.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV715|POWER 770|Refer to DOMS||
ukncsaviv716.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV716|POWER 770|Refer to DOMS||
ukncsaviv717.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV717|POWER 770|Refer to DOMS||
ukncsaviv718.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV718|POWER 770|Refer to DOMS||
ukncsaviv719.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV719|POWER 770|Refer to DOMS||
ukncsaviv720.via.novonet||HP|IBM|2011-04-13 00:00:00|650EEA2-UKNCSAVIV720|POWER 770|Refer to DOMS||
ukncsaviv721.via.novonet||HP|IBM|2011-04-13 00:00:00|650EEA2-UKNCSAVIV721|POWER 770|Refer to DOMS||
ukncsaviv722.via.novonet||HP|IBM|2011-04-13 00:00:00|650EEA2-UKNCSAVIV722|POWER 770|Refer to DOMS||
ukncsaviv723.via.novonet||HP|IBM|2011-04-13 00:00:00|650EEA2-UKNCSAVIV723|POWER 770|Refer to DOMS||
ukncsaviv724.via.novonet||HP|IBM|2011-04-13 00:00:00|650EEA2-UKNCSAVIV724|POWER 770|Refer to DOMS||
ukncsaviv725.via.novonet||HP|IBM|2011-04-13 00:00:00|650EEA2-UKNCSAVIV725|POWER 770|Refer to DOMS||
ukncsaviv726.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV726|POWER 770|Refer to DOMS||
ukncsaviv727.via.novonet||HP|IBM|2012-01-26 00:00:00|101C01A-UKNCSAVIV727|POWER 770|Refer to DOMS||
ukncsaviv728.via.novonet||HP|IBM|2012-02-27 00:00:00|101C01A-UKNCSAVIV728|POWER 770|Refer to DOMS||
ukncsaviv729.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV729|POWER 770|Refer to DOMS||
ukncsaviv730.via.novonet||HP|IBM|2010-05-14 00:00:00|101C01A-UKNCSAVIV730|POWER 770|Refer to DOMS||
ukncsaviv731.via.novonet||HP|IBM|2010-05-14 00:00:00|101C01A-UKNCSAVIV731|POWER 770|Refer to DOMS||
ukncsaviv732.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV732|POWER 770|Refer to DOMS||
ukncsaviv733.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV733|POWER 770|Refer to DOMS||
ukncsaviv734.via.novonet||HP|IBM|2011-04-13 00:00:00|101C01A-UKNCSAVIV734|POWER 770|Refer to DOMS||
ukncsaviv741.via.novonet||HP|IBM|2012-03-06 00:00:00|0628F4R-UKNCSAVIV741|POWER 770|Refer to DOMS||
ukncsaviv742.via.novonet||HP|IBM|2012-03-06 00:00:00|0628F4R-UKNCSAVIV742|POWER 770|Refer to DOMS||
ukncsaviv745.via.novonet||HP|IBM|2012-03-06 00:00:00|0628F4R-UKNCSAVIV745|POWER 770|Refer to DOMS||
ukncsaviv764.via.novonet||HP|IBM|2012-10-12 00:00:00|6505C6A-UKNCSAVIV764|POWER 770|Refer to DOMS||
ukncsaviv765.via.novonet||HP|IBM|2011-04-13 00:00:00|0628F4R-UKNCSAVIV765|POWER 770|Refer to DOMS||
ukncsaviv766.via.novonet||HP|IBM|2012-11-22 00:00:00|650EEA2-UKNCSAVIV766|POWER 770|Refer to DOMS||
ukncsaviv767.via.novonet||HP|IBM|2011-04-13 00:00:00|0628F4R-UKNCSAVIV767|POWER 770|Refer to DOMS||
ukncsaviv768.via.novonet||HP|IBM|2012-11-21 00:00:00|650EEA2-UKNCSAVIV768|POWER 770|Refer to DOMS||
ukncsaviv769.via.novonet||HP|IBM|2012-10-12 00:00:00|6505C6A-UKNCSAVIV769|POWER 770|Refer to DOMS||
ukncsaviv900.via.novonet||HP|IBM|2010-05-14 00:00:00|||Refer to DOMS||
ukncsaviv901.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV901|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv902.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV902|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv903.via.novonet||HP|IBM|2010-05-14 00:00:00|83882AF-UKNCSAVIV903|ESERVER P5 590 9119|Refer to DOMS||11-NOV-13
ukncsaviv904.via.novonet||HP|IBM|2010-05-14 00:00:00|83882AF-UKNCSAVIV904|ESERVER P5 590 9119|Refer to DOMS||11-NOV-13
ukncsaviv905.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV905|ESERVER P5 595 9119|Refer to DOMS||
ukncsaviv907.via.novonet||HP|IBM|2010-06-24 00:00:00|650EEA2-UKNCSAVIV907|POWER 770|Refer to DOMS||
ukncsaviv908.via.novonet||HP|IBM|2010-05-14 00:00:00|83DF8B4-UKNCSAVIV908|ESERVER P5 595 9119|Refer to DOMS||
ukncsavix001.via.novonet|GB8036525F|HP|Hewlett Packard|2012-03-14 00:00:00|GB8036525F|PROLIANT BL460C G6|Refer to DOMS|02F11A21|
ukncsavix100.via.novonet|GB8036524Y|HP|Hewlett Packard|2012-03-14 00:00:00|GB8036524Y|PROLIANT BL460C G6|Refer to DOMS|02F11A20|
ukncsavix101.via.novonet|CZJ1120JWW|HP|Hewlett Packard|2012-10-05 00:00:00|CZJ1120JWW|PROLIANT BL460C G7|Refer to DOMS|02F11CEE|
ukncsavix102.via.novonet|CZJ1120JWY|HP|Hewlett Packard|2012-10-05 00:00:00|CZJ1120JWY|PROLIANT BL460C G7|Refer to DOMS|02F11CFA|
ukncsavix104.via.novonet|CZJ1120JWY|HP|Hewlett Packard|2013-06-10 00:00:00|CZ23180C1F|PROLIANT DL380P G8|Refer to DOMS|02FF21FC|
ukncsavix105.via.novonet|CZJ1120JWY|HP|Hewlett Packard|2013-06-10 00:00:00|CZ23180C2R|PROLIANT DL560 G8|Refer to DOMS||
ukncsavix200.via.novonet||HP|VMware|2012-05-14 00:00:00|VMWARE-42 3A A1 9C C8 7A 2F 1D-7D 4B 40 19 AF 38 95 03|VIRTUAL SERVER|Refer to DOMS||
ukncsavix201.via.novonet||HP|VMware|2012-05-14 00:00:00|VMWARE-42 3A A7 08 C7 F9 C5 15-B8 DB B6 50 71 62 A7 D7|VIRTUAL SERVER|Refer to DOMS||
ukncsavix202.via.novonet||HP|VMware|2012-05-14 00:00:00|VMWARE-42 3A CF 32 89 EB 2E 22-B0 30 9B 8F E4 2B 9F 0B|VIRTUAL SERVER|Refer to DOMS||
ukncsavix203.via.novonet||HP|VMware|2012-05-23 00:00:00|VMWARE-42 3A A9 A7 83 01 2B FF-10 F3 51 0F EA 02 D2 32|VIRTUAL SERVER|Refer to DOMS||
ukncsavix204.via.novonet||HP|VMware|2012-05-23 00:00:00|VMWARE-42 3A DD FC 56 D4 F7 C9-29 BB EA B8 50 66 D4 90|VIRTUAL SERVER|Refer to DOMS||
ukncsavix205.via.novonet||HP|VMware|2012-05-23 00:00:00|VMWARE-42 3A EC EE A2 E7 2F EC-12 ED F6 5E A9 65 4E 17|VIRTUAL SERVER|Refer to DOMS||
ukncsavix206.via.novonet||HP|VMware|2012-07-26 00:00:00|VMWARE-42 3A 2C 34 69 38 43 CB-9C C8 CA 8A 54 99 E1 B4|VIRTUAL SERVER|Refer to DOMS||
ukncsavix207.via.novonet||HP|VMware|2012-07-26 00:00:00|VMWARE-42 3A 4C AC 42 03 AF 15-79 53 8B AD 9B 08 27 D9|VIRTUAL SERVER|Refer to DOMS||
ukncsavix208.via.novonet||HP|VMware|2012-07-26 00:00:00|VMWARE-42 3A 25 00 E3 33 D0 72-21 BD 55 41 AF 9E 73 08|VIRTUAL SERVER|Refer to DOMS||
ukncsavix209.via.novonet||HP|VMware|2012-07-26 00:00:00|VMWARE-42 3A 85 32 3C 18 80 04-07 9E A4 EF 23 F7 C4 61|VIRTUAL SERVER|Refer to DOMS||
ukncsavix210.via.novonet||HP|VMware|2012-07-26 00:00:00|VMWARE-42 3A EF 3C A3 C7 67 AA-61 96 38 12 FD 1D CE 73|VIRTUAL SERVER|Refer to DOMS||
ukncsavix211.via.novonet||HP|VMware|2012-07-26 00:00:00|VMWARE-42 3A 80 7A 98 BD D3 9F-77 80 FD 5F 82 BB C9 0A|VIRTUAL SERVER|Refer to DOMS||
ukncsavix212.via.novonet||HP|VMware|2012-07-26 00:00:00|VMWARE-42 3A 80 3B C3 4C 08 A5-48 AF 51 43 05 27 09 84|VIRTUAL SERVER|Refer to DOMS||
ukncsavix213.via.novonet||HP|VMware|2012-08-14 00:00:00|VMWARE-42 3A D6 99 3D 35 D1 95-DF C0 6C 32 B5 DE D4 84|VIRTUAL SERVER|Refer to DOMS||
ukncsavix214.via.novonet||HP|VMware|2012-08-14 00:00:00|VMWARE-42 3A 2F FE 85 92 7B 3E-F6 E2 14 BC 26 8A 87 5D|VIRTUAL SERVER|Refer to DOMS||
ukncsavix215.via.novonet||HP|VMware|2012-08-14 00:00:00|VMWARE-42 3A D7 23 FB 34 1D 0D-13 BA C1 8B 14 D8 99 BC|VIRTUAL SERVER|Refer to DOMS||
ukncsavix216.via.novonet||HP|VMware|2012-08-14 00:00:00|VMWARE-42 3A 11 21 1F 40 F3 CD-58 80 04 0B 2A 18 8B E7|VIRTUAL SERVER|Refer to DOMS||
ukncsavix217.via.novonet||HP|VMware|2012-08-14 00:00:00|VMWARE-42 3A 85 49 22 23 63 1F-F5 22 C7 21 55 3D 9A 78|VIRTUAL SERVER|Refer to DOMS||
ukncsavix218.via.novonet||HP|VMware|2012-08-14 00:00:00|VMWARE-42 3A D6 5B CD 6E B6 AE-3D E5 44 C8 7C A6 00 CE|VIRTUAL SERVER|Refer to DOMS||
ukncsavix219.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A 04 66 C7 5D 00 98-A7 A6 BB F7 3B CA 1E C8|VIRTUAL SERVER|Refer to DOMS||
ukncsavix220.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A DE BB 87 DB 23 8F-FE 35 6F 0D 3E 48 30 80|VIRTUAL SERVER|Refer to DOMS||
ukncsavix221.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A A0 F1 6E 31 AC 91-C1 9F 72 04 59 94 04 B5|VIRTUAL SERVER|Refer to DOMS||
ukncsavix222.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A 18 10 F1 D7 D3 6F-AA 65 5D A5 49 C7 CE 6F|VIRTUAL SERVER|Refer to DOMS||
ukncsavix223.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A DB 25 6B 10 75 09-41 03 AB 53 8C 0E AE 0B|VIRTUAL SERVER|Refer to DOMS||
ukncsavix224.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A 2C F0 97 3A 4C 90-38 6D 25 A1 64 A4 FF C6|VIRTUAL SERVER|Refer to DOMS||
ukncsavix225.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A 45 65 27 11 36 77-0E C4 B7 73 A2 A0 1A 84|VIRTUAL SERVER|Refer to DOMS||
ukncsavix226.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A C4 4A F9 E0 F6 2E-AA 4F 3F DD 62 E1 8A 56|VIRTUAL SERVER|Refer to DOMS||
ukncsavix227.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A 38 19 9B 1C 28 18-0A 93 3F C9 19 48 0E 26|VIRTUAL SERVER|Refer to DOMS||
ukncsavix228.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A 95 9A 26 32 17 54-FC 7E C6 C9 5E 43 37 5E|VIRTUAL SERVER|Refer to DOMS||
ukncsavix229.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A 8D 01 37 15 15 1F-B9 23 B5 5F D7 67 A9 EB|VIRTUAL SERVER|Refer to DOMS||
ukncsavix230.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A 56 27 79 94 50 B2-58 54 C8 C4 FF 11 EB C2|VIRTUAL SERVER|Refer to DOMS||
ukncsavix231.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A 3F 53 EB 4E A9 9C-FA 20 27 C3 58 DF 76 BB|VIRTUAL SERVER|Refer to DOMS||
ukncsavix232.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A 1C EF D7 A0 AD B2-7B FE A0 F4 44 4F E5 E5|VIRTUAL SERVER|Refer to DOMS||
ukncsavix233.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A D9 B5 98 0C B8 D0-7E 66 77 94 40 45 2F 27|VIRTUAL SERVER|Refer to DOMS||
ukncsavix234.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A 67 B8 E7 CD 2F DE-4C C0 CB CB C6 3D F4 A9|VIRTUAL SERVER|Refer to DOMS||
ukncsavix235.via.novonet||HP|VMware|2012-09-25 00:00:00|VMWARE-42 3A B7 47 CA 3B A5 AC-07 FA B2 66 48 B8 71 4D|VIRTUAL SERVER|Refer to DOMS||
